69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
69,8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,8,69
69,8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,8,69
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
69,8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,8,69
69,8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,8,69
69,8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,8,69
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
69,8,69,7,7,7,7,7,8,69,69,69,69,69,69,69,69,69,8,69
69,8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,8,69
69,8,69,7,7,7,7,7,7,7,7,7,7,8,69,69,69,69,8,69
69,8,69,8,69,69,69,69,69,69,69,69,69,69,8,69,69,69,8,69
69,8,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,8,69
69,8,69,7,7,7,8,69,69,69,69,69,69,69,69,69,69,69,8,69
69,8,69,7,7,7,7,8,69,69,69,69,69,69,69,69,69,69,8,69
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
