226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
226,8,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,8,226
226,8,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,8,226
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
226,8,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,8,226
226,8,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,8,226
226,8,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,8,226
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
226,8,226,7,7,7,7,7,8,226,226,226,226,226,226,226,226,226,8,226
226,8,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,8,226
226,8,226,7,7,7,7,7,7,7,7,7,7,8,226,226,226,226,8,226
226,8,226,8,226,226,226,226,226,226,226,226,226,226,8,226,226,226,8,226
226,8,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,8,226
226,8,226,7,7,7,8,226,226,226,226,226,226,226,226,226,226,226,8,226
226,8,226,7,7,7,7,8,226,226,226,226,226,226,226,226,226,226,8,226
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226
