190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
190,8,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,8,190
190,8,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,8,190
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
190,8,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,8,190
190,8,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,8,190
190,8,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,8,190
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
190,8,190,7,7,7,7,7,8,190,190,190,190,190,190,190,190,190,8,190
190,8,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,8,190
190,8,190,7,7,7,7,7,7,7,7,7,7,8,190,190,190,190,8,190
190,8,190,8,190,190,190,190,190,190,190,190,190,190,8,190,190,190,8,190
190,8,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,8,190
190,8,190,7,7,7,8,190,190,190,190,190,190,190,190,190,190,190,8,190
190,8,190,7,7,7,7,8,190,190,190,190,190,190,190,190,190,190,8,190
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190
